representative_index	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error	result_source
159	1111223324234434	1123241321432344	11431	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.610		All_Pairings_0727.tsv
159	1111223324234434	1123243121432344	11501	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.162		All_Pairings_0727.tsv
159	1111223324234434	1213121242333444	17882	fallback_evaluated_by_x_component_coloring	-1	yes	WARNING: 3-strand relation used	3	12	4.644		All_Pairings_0727.tsv
159	1111223324234434	1213121342432344	17951	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.145		All_Pairings_0727.tsv
159	1111223324234434	1213121422333444	17959	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	11	3.751		All_Pairings_0727.tsv
159	1111223324234434	1213121432432344	17993	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.108		All_Pairings_0727.tsv
159	1111223324234434	1213122142333444	18050	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.742		All_Pairings_0727.tsv
159	1111223324234434	1213122143432344	18068	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	11	10.308		All_Pairings_0727.tsv
159	1111223324234434	1213122341432344	18139	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.869		All_Pairings_0727.tsv
159	1111223324234434	1213122431432344	18195	fallback_evaluated_by_x_component_coloring	0	no		4	4	9.619		All_Pairings_0727.tsv
159	1111223324234434	1213211242333444	18860	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.863		All_Pairings_0727.tsv
159	1111223324234434	1213211342432344	18929	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.359		All_Pairings_0727.tsv
159	1111223324234434	1213211422333444	18937	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.989		All_Pairings_0727.tsv
159	1111223324234434	1213211432432344	18971	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	11	12.091		All_Pairings_0727.tsv
159	1111223324234434	1231121242333444	20852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.724		All_Pairings_0727.tsv
159	1111223324234434	1231121342432344	20921	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.433		All_Pairings_0727.tsv
159	1111223324234434	1231121422333444	20929	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.855		All_Pairings_0727.tsv
159	1111223324234434	1231121432432344	20963	fallback_evaluated_by_x_component_coloring	0	no		3	5	4.403		All_Pairings_0727.tsv
159	1111223324234434	1231141222333444	21571	fallback_evaluated_by_x_component_coloring	0	no		5	7	25.842		All_Pairings_0727.tsv
159	1111223324234434	1231141232432344	21605	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.786		All_Pairings_0727.tsv
159	1111223324234434	1234111222333444	23563	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.068		All_Pairings_0727.tsv
159	1111223324234434	1234121122333444	23773	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.221		All_Pairings_0727.tsv
159	1111223324234434	1234121132432344	23807	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.206		All_Pairings_0727.tsv
159	1111223324234434	1234121231432344	23849	fallback_evaluated_by_x_component_coloring	-1	no		1	2	0.013		All_Pairings_0727.tsv
159	1111223324234434	1234121321432344	23905	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.764		All_Pairings_0727.tsv
162	1111223324323444	1112221333244434	1217	fallback_evaluated_by_x_component_coloring	0	no		15	14	306.362		All_Pairings_0727.tsv
162	1111223324323444	1122121333244434	6695	fallback_evaluated_by_x_component_coloring	0	no		10	8	93.081		All_Pairings_0727.tsv
162	1111223324323444	1122131233244434	6981	fallback_evaluated_by_x_component_coloring	0	no		6	6	27.641		All_Pairings_0727.tsv
162	1111223324323444	1122131322344434	7028	fallback_evaluated_by_x_component_coloring	0	no		10	6	86.066		All_Pairings_0727.tsv
162	1111223324323444	1122132331244434	7231	fallback_evaluated_by_x_component_coloring	0	no		4	6	14.176		All_Pairings_0727.tsv
162	1111223324323444	1122132331444234	7237	fallback_evaluated_by_x_component_coloring	0	no		4	6	15.682		All_Pairings_0727.tsv
162	1111223324323444	1122132343144234	7269	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.594		All_Pairings_0727.tsv
162	1111223324323444	1122132433144234	7325	fallback_evaluated_by_x_component_coloring	0	no		4	4	8.511		All_Pairings_0727.tsv
162	1111223324323444	1122133421344234	7516	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	6.307		All_Pairings_0727.tsv
162	1111223324323444	1123122133244434	9447	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.680		All_Pairings_0727.tsv
162	1111223324323444	1123122331244434	9529	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.763		All_Pairings_0727.tsv
162	1111223324323444	1123122331444234	9535	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.756		All_Pairings_0727.tsv
162	1111223324323444	1123122341344234	9556	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.191		All_Pairings_0727.tsv
162	1111223324323444	1123122343144234	9567	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.654		All_Pairings_0727.tsv
162	1111223324323444	1123122433144234	9623	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.312		All_Pairings_0727.tsv
162	1111223324323444	1123142321344234	10192	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.482		All_Pairings_0727.tsv
162	1111223324323444	1123211322344434	10304	fallback_evaluated_by_x_component_coloring	0	no		4	4	8.376		All_Pairings_0727.tsv
162	1111223324323444	1123211322443344	10308	fallback_evaluated_by_x_component_coloring	0	no		6	8	47.491		All_Pairings_0727.tsv
162	1111223324323444	1123211342344234	10346	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.232		All_Pairings_0727.tsv
162	1111223324323444	1123231231244434	11093	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.646		All_Pairings_0727.tsv
162	1111223324323444	1123231241344234	11120	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	8	0.211		All_Pairings_0727.tsv
162	1111223324323444	1123231421344234	11176	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.430		All_Pairings_0727.tsv
162	1111223324323444	1123241233144234	11383	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.190		All_Pairings_0727.tsv
162	1111223324323444	1123241321344234	11428	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.636		All_Pairings_0727.tsv
162	1111223324323444	1213121242343344	17885	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	15	20.369		All_Pairings_0727.tsv
162	1111223324323444	1213121322443344	17910	fallback_evaluated_by_x_component_coloring	0	no		6	7	34.680		All_Pairings_0727.tsv
162	1111223324323444	1213121422343344	17962	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	0.325		All_Pairings_0727.tsv
162	1111223324323444	1213122143344234	18065	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	16	25	210.079		All_Pairings_0727.tsv
162	1111223324323444	1213122331444234	18115	fallback_evaluated_by_x_component_coloring	0	no		4	4	9.285		All_Pairings_0727.tsv
162	1111223324323444	1213122341344234	18136	fallback_evaluated_by_x_component_coloring	0	no		4	2	1.875		All_Pairings_0727.tsv
162	1111223324323444	1213122343144234	18147	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.763		All_Pairings_0727.tsv
162	1111223324323444	1213122431344234	18192	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	10	16	48.684		All_Pairings_0727.tsv
162	1111223324323444	1213122433144234	18203	fallback_evaluated_by_x_component_coloring	0	no		4	6	16.940		All_Pairings_0727.tsv
162	1111223324323444	1213211242343344	18863	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.281		All_Pairings_0727.tsv
162	1111223324323444	1213211322443344	18888	fallback_evaluated_by_x_component_coloring	0	no		6	7	26.772		All_Pairings_0727.tsv
162	1111223324323444	1213211342344234	18926	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.487		All_Pairings_0727.tsv
162	1111223324323444	1213211422343344	18940	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.635		All_Pairings_0727.tsv
162	1111223324323444	1213211432344234	18968	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	6	9	10.940		All_Pairings_0727.tsv
162	1111223324323444	1231121242343344	20855	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	6	0.143		All_Pairings_0727.tsv
162	1111223324323444	1231121322443344	20880	fallback_evaluated_by_x_component_coloring	0	no		3	6	7.419		All_Pairings_0727.tsv
162	1111223324323444	1231121342344234	20918	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.010		All_Pairings_0727.tsv
162	1111223324323444	1231121422343344	20932	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.012		All_Pairings_0727.tsv
162	1111223324323444	1231121432344234	20960	fallback_evaluated_by_x_component_coloring	0	no		3	3	1.547		All_Pairings_0727.tsv
162	1111223324323444	1231122343144234	21117	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.022		All_Pairings_0727.tsv
162	1111223324323444	1231141222343344	21574	fallback_evaluated_by_x_component_coloring	0	no		5	6	28.835		All_Pairings_0727.tsv
162	1111223324323444	1231141232243344	21595	fallback_evaluated_by_x_component_coloring	0	no		3	5	8.216		All_Pairings_0727.tsv
162	1111223324323444	1231141232344234	21602	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.062		All_Pairings_0727.tsv
162	1111223324323444	1234111222343344	23566	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.055		All_Pairings_0727.tsv
162	1111223324323444	1234111232344234	23594	fallback_evaluated_by_x_component_coloring	0	no		1	1	0.010		All_Pairings_0727.tsv
162	1111223324323444	1234121231344234	23846	fallback_evaluated_by_x_component_coloring	1	no		2	1	0.016		All_Pairings_0727.tsv
162	1111223324323444	1234121321344234	23902	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.035		All_Pairings_0727.tsv
162	1111223324323444	1122131322443344		fallback_evaluated_by_x_component_coloring	0	no		24	12	491.524144		All_Pairings_0727.tsv
167	1111223324344234	1213121242333444	17882	fallback_proved_zero	0	no		0	4	0.106		All_Pairings_0727.tsv
167	1111223324344234	1213121422333444	17959	fallback_proved_zero	0	no		0	4	0.350		All_Pairings_0727.tsv
167	1111223324344234	1213121432323444	17985	fallback_proved_zero	0	no		0	4	0.499		All_Pairings_0727.tsv
167	1111223324344234	1213122143323444	18060	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.650		All_Pairings_0727.tsv
167	1111223324344234	1213122431323444	18187	fallback_evaluated_by_x_component_coloring	0	no		2	5	6.096		All_Pairings_0727.tsv
167	1111223324344234	1213211242333444	18860	fallback_proved_zero	0	no		0	4	0.839		All_Pairings_0727.tsv
167	1111223324344234	1213211422333444	18937	fallback_proved_zero	0	no		0	4	1.806		All_Pairings_0727.tsv
167	1111223324344234	1213211432323444	18963	fallback_evaluated_by_x_component_coloring	0	no		4	5	6.778		All_Pairings_0727.tsv
167	1111223324344234	1231121242333444	20852	fallback_proved_zero	0	no		0	4	0.178		All_Pairings_0727.tsv
167	1111223324344234	1231121422333444	20929	fallback_proved_zero	0	no		0	4	0.575		All_Pairings_0727.tsv
167	1111223324344234	1231121432323444	20955	fallback_evaluated_by_x_component_coloring	0	no		2	6	3.557		All_Pairings_0727.tsv
167	1111223324344234	1231141222333444	21571	fallback_evaluated_by_x_component_coloring	0	no		5	7	25.020		All_Pairings_0727.tsv
167	1111223324344234	1231141232323444	21597	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.732		All_Pairings_0727.tsv
167	1111223324344234	1234111222333444	23563	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.288		All_Pairings_0727.tsv
167	1111223324344234	1234111232323444	23589	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.027		All_Pairings_0727.tsv
167	1111223324344234	1234121231323444	23841	fallback_evaluated_by_x_component_coloring	1	no		1	2	0.009		All_Pairings_0727.tsv
167	1111223324344234	1234121321323444	23897	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.007		All_Pairings_0727.tsv
172	1111223324434234	1213121242333444	17882	fallback_proved_zero	0	no		0	4	0.176		All_Pairings_0727.tsv
172	1111223324434234	1213121422333444	17959	fallback_proved_zero	0	no		0	4	0.609		All_Pairings_0727.tsv
172	1111223324434234	1213121432233444	17980	fallback_proved_zero	0	no		0	4	1.290		All_Pairings_0727.tsv
172	1111223324434234	1213122143233444	18055	fallback_proved_zero	0	no		0	4	2.635		All_Pairings_0727.tsv
172	1111223324434234	1213122431233444	18182	fallback_proved_zero	0	no		0	4	0.980		All_Pairings_0727.tsv
172	1111223324434234	1213211242333444	18860	fallback_proved_zero	0	no		0	4	1.180		All_Pairings_0727.tsv
172	1111223324434234	1213211422333444	18937	fallback_proved_zero	0	no		0	4	2.435		All_Pairings_0727.tsv
172	1111223324434234	1213211432233444	18958	fallback_evaluated_by_x_component_coloring	0	no		5	7	21.485		All_Pairings_0727.tsv
172	1111223324434234	1231121242333444	20852	fallback_proved_zero	0	no		0	4	0.333		All_Pairings_0727.tsv
172	1111223324434234	1231121422333444	20929	fallback_proved_zero	0	no		0	4	1.010		All_Pairings_0727.tsv
172	1111223324434234	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		3	7	9.916		All_Pairings_0727.tsv
172	1111223324434234	1231141222333444	21571	fallback_evaluated_by_x_component_coloring	0	no		5	8	44.329		All_Pairings_0727.tsv
172	1111223324434234	1231141232233444	21592	fallback_evaluated_by_x_component_coloring	0	no		3	6	13.663		All_Pairings_0727.tsv
172	1111223324434234	1234111222333444	23563	fallback_evaluated_by_x_component_coloring	0	no		2	5	6.828		All_Pairings_0727.tsv
172	1111223324434234	1234111232233444	23584	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.780		All_Pairings_0727.tsv
172	1111223324434234	1234121132233444	23794	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.101		All_Pairings_0727.tsv
172	1111223324434234	1234121231233444	23836	fallback_evaluated_by_x_component_coloring	-1	no		1	2	0.008		All_Pairings_0727.tsv
172	1111223324434234	1234121321233444	23892	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.006		All_Pairings_0727.tsv
174	1111223342234344	1112221334432434	1238	fallback_evaluated_by_x_component_coloring	0	no		11	6	111.561		All_Pairings_0727.tsv
174	1111223342234344	1122121334432434	6716	fallback_evaluated_by_x_component_coloring	0	no		6	5	28.272		All_Pairings_0727.tsv
174	1111223342234344	1122131323442434	7042	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	6.820		All_Pairings_0727.tsv
174	1111223342234344	1122131324432434	7058	fallback_evaluated_by_x_component_coloring	0	no		6	6	28.738		All_Pairings_0727.tsv
174	1111223342234344	1122131423432434	7100	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.055		All_Pairings_0727.tsv
174	1111223342234344	1122132313442434	7210	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	7.061		All_Pairings_0727.tsv
174	1111223342234344	1122132314432434	7226	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.625		All_Pairings_0727.tsv
174	1111223342234344	1122132413432434	7302	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	8.346		All_Pairings_0727.tsv
174	1111223342234344	1122133412432434	7499	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.701		All_Pairings_0727.tsv
174	1111223342234344	1123122314432434	9524	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.612		All_Pairings_0727.tsv
174	1111223342234344	1123122413432434	9600	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	12	8.950		All_Pairings_0727.tsv
174	1111223342234344	1123211324432434	10334	fallback_evaluated_by_x_component_coloring	0	no		3	8	22.090		All_Pairings_0727.tsv
174	1111223342234344	1123211423432434	10376	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.556		All_Pairings_0727.tsv
174	1111223342234344	1123231212443434	11063	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.232		All_Pairings_0727.tsv
174	1111223342234344	1123231214432434	11088	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.301		All_Pairings_0727.tsv
174	1111223342234344	1123231412432434	11159	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.927		All_Pairings_0727.tsv
174	1111223342234344	1123241213432434	11360	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.205		All_Pairings_0727.tsv
174	1111223342234344	1123241312432434	11411	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.140		All_Pairings_0727.tsv
174	1111223342234344	1123243112432434	11481	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.502		All_Pairings_0727.tsv
174	1111223342234344	1211122334432434	12074	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.194		All_Pairings_0727.tsv
174	1111223342234344	1212121334432434	15296	fallback_evaluated_by_x_component_coloring	0	no		3	4	4.404		All_Pairings_0727.tsv
174	1111223342234344	1213121223443434	17841	fallback_evaluated_by_x_component_coloring	0	no		3	4	7.294		All_Pairings_0727.tsv
174	1111223342234344	1213121224333444	17842	fallback_evaluated_by_x_component_coloring	0	no		6	9	79.533		All_Pairings_0727.tsv
174	1111223342234344	1213121323442434	17920	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.069		All_Pairings_0727.tsv
