w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
93	1111223223443434	1213211344223344	18932	fallback_evaluated_by_x_component_coloring	0	no		5	6	24.009	
102	1111223232344434	1213211324432344	18913	fallback_evaluated_by_x_component_coloring	0	no		3	6	6.501	
100	1111223232343444	1123211324434234	10335	fallback_evaluated_by_x_component_coloring	1	no		2	7	17.708	
127	1111223234342434	1231121432324344	20956	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.347	
157	1111223322344344	1212121343324434	15310	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.132	
158	1111223322344434	1231121243324344	20863	fallback_evaluated_by_x_component_coloring	-1	no		2	6	5.149	
172	1111223323442434	1231121432234344	20951	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.860	
176	1111223324234434	1123211342432344	10349	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.521	
192	1111223342234434	1213121324432344	17935	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.835	
234	1111223432234434	1213142213432344	18703	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.732	
259	1111232223434434	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		1	9	8.915	
275	1111232232443434	1213211324243344	18903	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	9	4.494	
273	1111232232434434	1213114223233444	17796	fallback_evaluated_by_x_component_coloring	0	no		2	8	8.568	
261	1111232223443434	1123211344223344	10352	fallback_evaluated_by_x_component_coloring	0	no		1	10	16.417	
288	1111232234234434	1231112432432344	20753	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.437	
285	1111232233444234	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.046	
293	1111232234324434	1231112432342344	20748	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.249	
297	1111232234423344	1213112322344434	17696	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.915	
298	1111232234423434	1123214321243344	10953	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.273	
290	1111232234243434	1213214321423344	19541	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.656	
289	1111232234243344	1213211322443434	18889	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.487	
299	1111232234432344	1122113432234434	6636	fallback_evaluated_by_x_component_coloring	0	no		4	6	16.104	
324	1111232322343444	1123213144223344	10666	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.051	
329	1111232322434434	1213214123233444	19416	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.282	
344	1111232324234434	1123213241432344	10739	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.657	
325	1111232322344344	1213112243323444	17682	fallback_evaluated_by_x_component_coloring	0	no		5	6	23.904	
360	1111232342234434	1213214312432344	19522	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.291	
391	1111232423324434	1123213142432344	10663	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.085	
429	1111234223243344	1213211243323444	18870	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.886	
432	1111234223324344	1123211344232434	10355	fallback_evaluated_by_x_component_coloring	0	no		1	8	5.939	
445	1111234232243344	1123211324432434	10334	fallback_evaluated_by_x_component_coloring	0	no		3	7	9.985	
504	1112122333423444	1121322134344234	5636	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.563	
555	1112123223443434	1211321243234344	14060	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	8.211	
598	1112123242334434	1231211324432344	21883	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.317	
654	1112123342234434	1231411223432344	23119	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.025	
746	1112132233442434	1231112432234344	20741	fallback_evaluated_by_x_component_coloring	0	no		2	6	3.465	
753	1112132234323444	1121323421344234	5986	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.434	
759	1112132234423344	1231112432342434	20749	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.132	
735	1112132232434434	1122313214243344	8185	fallback_evaluated_by_x_component_coloring	0	no		5	7	21.577	
783	1112132243432434	1231112432234344	20741	fallback_evaluated_by_x_component_coloring	0	no		2	6	3.498	
791	1112132322434434	1122331124243344	8513	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.682	
806	1112132324234434	1211213342432344	12677	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.241	
809	1112132324323444	1121323241344234	5930	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.440	
822	1112132342234434	1231214213432344	22441	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.083	
906	1112134232234434	1231411223432344	23119	fallback_evaluated_by_x_component_coloring	-1	no		1	3	0.029	
977	1112212334323444	1211233231444234	13511	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.849	
1094	1112213323424434	1231211243233444	21835	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.834	
1137	1112213422334434	1231231124432344	22581	fallback_evaluated_by_x_component_coloring	0	no		1	6	1.738	
1141	1112213423234344	1211233231442434	13510	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.594	
1432	1112223413324344	1211233231244434	13505	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.615	
1453	1112223431423344	1121232134432434	4662	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.171	
1621	1112231423432344	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.528	
1731	1112232313442344	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.596	
2251	1112312223434434	1231141232233444	21592	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.035	
2265	1112312232434434	1231142213233444	21660	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.580	
2436	1112314232234434	1231142312432344	21724	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.104	
2301	1112312243234434	1231121324432344	20905	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.686	
2484	1112321233424434	1231124323142344	21541	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.455	
2520	1112321243423344	1231124312233444	21501	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.430	
2935	1112323231424344	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.284	
3056	1112324122334344	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.426	
3087	1112324132423344	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.331	
62	1111222334432434	1231112243324344	20653	fallback_evaluated_by_x_component_coloring	0	no		3	7	9.322	
92	1111223223443344	1213121243323444	17892	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.652	
93	1111223223443434	1231121344223344	20924	fallback_evaluated_by_x_component_coloring	0	no		3	4	5.444	
102	1111223232344434	1123211324432344	10333	fallback_evaluated_by_x_component_coloring	-1	no		2	8	19.557	
117	1111223233444234	1231121423323444	20939	fallback_evaluated_by_x_component_coloring	0	no		2	6	3.649	
157	1111223322344344	1211122343324434	12088	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.954	
158	1111223322344434	1213211423324344	18948	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.319	
176	1111223324234434	1231121242333444	20852	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.724	
192	1111223342234434	1123231412432344	11158	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.332	
234	1111223432234434	1213243112432344	20060	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.749	
259	1111232223434434	1231112243233444	20647	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.723	
261	1111232223443434	1213211344223344	18932	fallback_evaluated_by_x_component_coloring	0	no		3	6	9.016	
273	1111232232434434	1213211434232344	18976	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	9.703	
275	1111232232443434	1123211324243344	10323	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	15	12.711	
281	1111232233424344	1213112432233444	17770	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.450	
284	1111232233442434	1231112432234344	20741	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.065	
288	1111232234234434	1213112432432344	17783	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.954	
290	1111232234243434	1123214321423344	10961	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.447	
298	1111232234423434	1234112321243344	23727	fallback_evaluated_by_x_component_coloring	1	no		1	3	0.026	
297	1111232234423344	1123213442132434	10825	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.135	
299	1111232234432344	1231112432234434	20742	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.389	
289	1111232234243344	1123211322443434	10309	fallback_evaluated_by_x_component_coloring	0	no		5	7	25.778	
316	1111232243342434	1123213441223344	10817	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.046	
329	1111232322434434	1231112243342344	20655	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.967	
344	1111232324234434	1123214132432344	10865	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.807	
360	1111232342234434	1213214213432344	19471	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.984	
325	1111232322344344	1123213214432434	10704	fallback_evaluated_by_x_component_coloring	0	no		5	7	30.478	
405	1111232432323444	1123213124344234	10644	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.425	
431	1111234223323444	1123211342344234	10346	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.365	
445	1111234232243344	1213211423323444	18947	fallback_proved_zero	0	no		0	4	1.071	
391	1111232423324434	1123213144232344	10668	fallback_evaluated_by_x_component_coloring	0	no		2	7	7.926	
492	1112122332343444	1122331124423344	8521	fallback_evaluated_by_x_component_coloring	0	no		1	8	6.817	
555	1112123223443434	1211321243243344	14062	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	10	1.643	
572	1112123233244344	1231211423323444	21917	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.026	
576	1112123233424434	1231211324432344	21883	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.387	
633	1112123323442344	1231411232234434	23124	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.096	
735	1112132232434434	1122313412243344	8256	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	8	2.127	
745	1112132233442344	1231112432234434	20742	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.000	
791	1112132322434434	1122334124132344	8756	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.228	
806	1112132324234434	1231213142432344	22213	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.640	
996	1112212343243344	1211233213442434	13484	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.048	
1048	1112213234324344	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		4	6	10.266	
1121	1112213342324434	1231121324432344	20905	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.933	
1553	1112231322434434	1231112243342344	20655	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.537	
1568	1112231324234434	1231213142432344	22213	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.638	
1823	1112232413432344	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.546	
2251	1112312223434434	1231121243342344	20865	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.525	
2265	1112312232434434	1231142213243344	21663	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.434	
2436	1112314232234434	1231122413432344	21149	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.059	
2561	1112321342234344	1231123213442434	21260	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.106	
2483	1112321233424344	1231124312233444	21501	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.432	
21	1111222323434434	1231112243342344	20655	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.091	
73	1111222343243434	1231124321324344	21528	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.266	
93	1111223223443434	1213121344223344	17954	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.799	
91	1111223223434434	1123211344232344	10354	fallback_evaluated_by_x_component_coloring	1	no		2	7	11.239	
92	1111223223443344	1213121432243434	17984	fallback_evaluated_by_x_component_coloring	0	no		4	6	11.087	
98	1111223224343434	1123211344223344	10352	fallback_evaluated_by_x_component_coloring	0	no		4	9	47.573	
144	1111223243323444	1123122313444234	9509	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.990	
158	1111223322344434	1213121243324344	17893	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.111	
157	1111223322344344	1123231214432434	11088	fallback_evaluated_by_x_component_coloring	0	no		5	6	21.172	
156	1111223322343444	1231121243324344	20863	fallback_evaluated_by_x_component_coloring	-1	no		3	8	25.267	
170	1111223323424434	1123211344232344	10354	fallback_evaluated_by_x_component_coloring	0	no		2	7	11.348	
176	1111223324234434	1231121422333444	20929	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.855	
169	1111223323424344	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		2	8	24.733	
192	1111223342234434	1123241312432344	11410	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.087	
234	1111223432234434	1123243112432344	11480	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.104	
259	1111232223434434	1231112243342344	20655	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.818	
261	1111232223443434	1231112243234344	20648	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.083	
273	1111232232434434	1123211434232344	10396	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.817	
275	1111232232443434	1213211423234344	18943	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.407	
282	1111232233424434	1213112432233444	17770	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.497	
288	1111232234234434	1213212431432344	19173	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.939	
284	1111232233442434	1123213414223344	10777	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.785	
297	1111232234423344	1231112322344434	20666	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.430	
293	1111232234324434	1123213441232344	10819	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.086	
290	1111232234243434	1213214321324344	19536	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.309	
289	1111232234243344	1234111222333444	23563	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.034	
298	1111232234423434	1213212431243344	19163	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.961	
299	1111232234432344	1122113432324434	6641	fallback_evaluated_by_x_component_coloring	0	no		4	5	7.736	
317	1111232243344234	1231112423323444	20729	fallback_evaluated_by_x_component_coloring	0	no		1	8	5.451	
316	1111232243342434	1231112423324344	20730	fallback_evaluated_by_x_component_coloring	0	no		2	7	8.036	
325	1111232322344344	1123213124432434	10648	fallback_evaluated_by_x_component_coloring	0	no		1	7	3.796	
329	1111232322434434	1213214132233444	19432	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.014	
344	1111232324234434	1234112122333444	23605	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.654	
360	1111232342234434	1234112213432344	23665	fallback_evaluated_by_x_component_coloring	1	no		1	3	0.027	
381	1111232422334434	1123213144232344	10668	fallback_evaluated_by_x_component_coloring	0	no		2	6	3.964	
426	1111234223233444	1123211342434234	10351	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.368	
433	1111234223324434	1213211342432344	18929	fallback_proved_zero	0	no		0	4	0.682	
429	1111234223243344	1123211344223434	10353	fallback_evaluated_by_x_component_coloring	0	no		1	8	5.275	
555	1112123223443434	1211321342243344	14113	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.110	
735	1112132232434434	1122313414232344	8271	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.312	
753	1112132234323444	1231412321344234	23272	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.297	
754	1112132234324344	1231112432342434	20749	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.187	
791	1112132322434434	1122334142132344	8770	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.803	
806	1112132324234434	1231213241432344	22289	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.444	
996	1112212343243344	1121233213442434	4904	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.326	
